evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
EVD-DEC-000350-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000350;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000350;phase=decision_resolved,mock-44910-42ec35c5-dec-000350,2503,140,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000350",[],[],[],resolved_frozen_artifact
EVD-DEC-000350-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000350;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000350;phase=decision_started,mock-44910-42ec35c5-dec-000350,,140,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000350,[],[],[],resolved_frozen_artifact
EVD-DEC-000351-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000351;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000351;phase=decision_resolved,mock-44910-42ec35c5-dec-000351,2507,140,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000351",[],[],[],resolved_frozen_artifact
EVD-DEC-000351-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000351;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000351;phase=decision_started,mock-44910-42ec35c5-dec-000351,,140,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000351,[],[],[],resolved_frozen_artifact
EVD-DEC-000352-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000352;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000352;phase=decision_resolved,mock-44910-42ec35c5-dec-000352,2518,141,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000352",[],[],[],resolved_frozen_artifact
EVD-DEC-000352-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000352;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000352;phase=decision_started,mock-44910-42ec35c5-dec-000352,,141,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000352,[],[],[],resolved_frozen_artifact
EVD-DEC-000353-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000353;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000353;phase=decision_resolved,mock-44910-42ec35c5-dec-000353,2534,142,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000353",[],[],[],resolved_frozen_artifact
EVD-DEC-000353-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000353;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000353;phase=decision_started,mock-44910-42ec35c5-dec-000353,,142,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000353,[],[],[],resolved_frozen_artifact
EVD-DEC-000354-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000354;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000354;phase=decision_resolved,mock-44910-42ec35c5-dec-000354,2540,142,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000354",[],[],[],resolved_frozen_artifact
EVD-DEC-000354-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000354;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000354;phase=decision_started,mock-44910-42ec35c5-dec-000354,,142,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000354,[],[],[],resolved_frozen_artifact
EVD-DEC-000355-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000355;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000355;phase=decision_resolved,mock-44910-42ec35c5-dec-000355,2544,142,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000355",[],[],[],resolved_frozen_artifact
EVD-DEC-000355-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000355;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000355;phase=decision_started,mock-44910-42ec35c5-dec-000355,,142,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000355,[],[],[],resolved_frozen_artifact
EVD-DEC-000356-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000356;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000356;phase=decision_resolved,mock-44910-42ec35c5-dec-000356,2553,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000356",[],[],[],resolved_frozen_artifact
EVD-DEC-000356-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000356;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000356;phase=decision_started,mock-44910-42ec35c5-dec-000356,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000356,[],[],[],resolved_frozen_artifact
EVD-DEC-000357-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000357;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000357;phase=decision_resolved,mock-44910-42ec35c5-dec-000357,2558,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000357",[],[],[],resolved_frozen_artifact
EVD-DEC-000357-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000357;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000357;phase=decision_started,mock-44910-42ec35c5-dec-000357,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000357,[],[],[],resolved_frozen_artifact
EVD-DEC-000358-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000358;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000358;phase=decision_resolved,mock-44910-42ec35c5-dec-000358,2563,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000358",[],[],[],resolved_frozen_artifact
EVD-DEC-000358-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000358;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000358;phase=decision_started,mock-44910-42ec35c5-dec-000358,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000358,[],[],[],resolved_frozen_artifact
EVD-DEC-000359-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000359;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000359;phase=decision_resolved,mock-44910-42ec35c5-dec-000359,2576,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000359",[],[],[],resolved_frozen_artifact
EVD-DEC-000359-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000359;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000359;phase=decision_started,mock-44910-42ec35c5-dec-000359,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000359,[],[],[],resolved_frozen_artifact
EVD-DEC-000360-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000360;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000360;phase=decision_resolved,mock-44910-42ec35c5-dec-000360,2582,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000360",[],[],[],resolved_frozen_artifact
EVD-DEC-000360-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000360;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000360;phase=decision_started,mock-44910-42ec35c5-dec-000360,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000360,[],[],[],resolved_frozen_artifact
EVD-DEC-000361-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000361;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000361;phase=decision_resolved,mock-44910-42ec35c5-dec-000361,2588,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000361",[],[],[],resolved_frozen_artifact
EVD-DEC-000361-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000361;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000361;phase=decision_started,mock-44910-42ec35c5-dec-000361,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000361,[],[],[],resolved_frozen_artifact
EVD-DEC-000362-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000362;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000362;phase=decision_resolved,mock-44910-42ec35c5-dec-000362,2594,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000362",[],[],[],resolved_frozen_artifact
EVD-DEC-000362-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000362;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000362;phase=decision_started,mock-44910-42ec35c5-dec-000362,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000362,[],[],[],resolved_frozen_artifact
EVD-DEC-000363-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000363;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000363;phase=decision_resolved,mock-44910-42ec35c5-dec-000363,2600,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000363",[],[],[],resolved_frozen_artifact
EVD-DEC-000363-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000363;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000363;phase=decision_started,mock-44910-42ec35c5-dec-000363,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000363,[],[],[],resolved_frozen_artifact
EVD-DEC-000364-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000364;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000364;phase=decision_resolved,mock-44910-42ec35c5-dec-000364,2604,143,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000364",[],[],[],resolved_frozen_artifact
EVD-DEC-000364-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000364;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000364;phase=decision_started,mock-44910-42ec35c5-dec-000364,,143,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000364,[],[],[],resolved_frozen_artifact
EVD-DEC-000365-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000365;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000365;phase=decision_resolved,mock-44910-42ec35c5-dec-000365,2612,144,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000365",[],[],[],resolved_frozen_artifact
EVD-DEC-000365-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000365;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000365;phase=decision_started,mock-44910-42ec35c5-dec-000365,,144,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000365,[],[],[],resolved_frozen_artifact
EVD-DEC-000366-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000366;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000366;phase=decision_resolved,mock-44910-42ec35c5-dec-000366,2623,145,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000366",[],[],[],resolved_frozen_artifact
EVD-DEC-000366-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000366;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000366;phase=decision_started,mock-44910-42ec35c5-dec-000366,,145,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000366,[],[],[],resolved_frozen_artifact
EVD-DEC-000367-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000367;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000367;phase=decision_resolved,mock-44910-42ec35c5-dec-000367,2631,146,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000367",[],[],[],resolved_frozen_artifact
EVD-DEC-000367-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000367;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000367;phase=decision_started,mock-44910-42ec35c5-dec-000367,,146,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000367,[],[],[],resolved_frozen_artifact
EVD-DEC-000368-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000368;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000368;phase=decision_resolved,mock-44910-42ec35c5-dec-000368,2640,147,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000368",[],[],[],resolved_frozen_artifact
EVD-DEC-000368-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000368;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000368;phase=decision_started,mock-44910-42ec35c5-dec-000368,,147,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000368,[],[],[],resolved_frozen_artifact
EVD-DEC-000369-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000369;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000369;phase=decision_resolved,mock-44910-42ec35c5-dec-000369,2650,148,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000369",[],[],[],resolved_frozen_artifact
EVD-DEC-000369-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000369;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000369;phase=decision_started,mock-44910-42ec35c5-dec-000369,,148,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000369,[],[],[],resolved_frozen_artifact
EVD-DEC-000370-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000370;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000370;phase=decision_resolved,mock-44910-42ec35c5-dec-000370,2658,149,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000370",[],[],[],resolved_frozen_artifact
EVD-DEC-000370-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000370;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000370;phase=decision_started,mock-44910-42ec35c5-dec-000370,,149,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000370,[],[],[],resolved_frozen_artifact
EVD-DEC-000371-RESOLVED,decision_resolution,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000371;phase=decision_resolved,decision_id=mock-44910-42ec35c5-dec-000371;phase=decision_resolved,mock-44910-42ec35c5-dec-000371,2666,150,,"Resolved decision, attempts, and applied action for mock-44910-42ec35c5-dec-000371",[],[],[],resolved_frozen_artifact
EVD-DEC-000371-START,decision_start,frozen_source,run/decisions.jsonl,run/decisions.jsonl,source_locator,decision_id=mock-44910-42ec35c5-dec-000371;phase=decision_started,decision_id=mock-44910-42ec35c5-dec-000371;phase=decision_started,mock-44910-42ec35c5-dec-000371,,150,,Decision start and legal-action surface for mock-44910-42ec35c5-dec-000371,[],[],[],resolved_frozen_artifact
