evidence_id,evidence_kind,turn_start,turn_end,decision_id,event_id_start,event_id_end,event_seq_start,event_seq_end,actor_or_parties,topic,primary_path,supporting_paths,review_status
decision-000242,decision,73,73,mock-321229807-87ca99d7-dec-000242,mock-321229807-87ca99d7-evt-001621,mock-321229807-87ca99d7-evt-001625,1621,1625,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION -> counter_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000243,decision,73,73,mock-321229807-87ca99d7-dec-000243,mock-321229807-87ca99d7-evt-001626,mock-321229807-87ca99d7-evt-001630,1626,1630,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> counter_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000244,decision,73,73,mock-321229807-87ca99d7-dec-000244,mock-321229807-87ca99d7-evt-001631,mock-321229807-87ca99d7-evt-001635,1631,1635,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION -> counter_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000245,decision,73,73,mock-321229807-87ca99d7-dec-000245,mock-321229807-87ca99d7-evt-001636,mock-321229807-87ca99d7-evt-001644,1636,1644,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> accept_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000246,decision,73,73,mock-321229807-87ca99d7-dec-000246,mock-321229807-87ca99d7-evt-001645,mock-321229807-87ca99d7-evt-001649,1645,1649,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000247,decision,73,73,mock-321229807-87ca99d7-dec-000247,mock-321229807-87ca99d7-evt-001650,mock-321229807-87ca99d7-evt-001654,1650,1654,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000248,decision,73,73,mock-321229807-87ca99d7-dec-000248,mock-321229807-87ca99d7-evt-001655,mock-321229807-87ca99d7-evt-001659,1655,1659,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000249,decision,73,73,mock-321229807-87ca99d7-dec-000249,mock-321229807-87ca99d7-evt-001660,mock-321229807-87ca99d7-evt-001664,1660,1664,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000250,decision,73,73,mock-321229807-87ca99d7-dec-000250,mock-321229807-87ca99d7-evt-001665,mock-321229807-87ca99d7-evt-001670,1665,1670,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000251,decision,73,73,mock-321229807-87ca99d7-dec-000251,mock-321229807-87ca99d7-evt-001671,mock-321229807-87ca99d7-evt-001676,1671,1676,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000252,decision,73,73,mock-321229807-87ca99d7-dec-000252,mock-321229807-87ca99d7-evt-001677,mock-321229807-87ca99d7-evt-001680,1677,1680,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000253,decision,74,74,mock-321229807-87ca99d7-dec-000253,mock-321229807-87ca99d7-evt-001686,mock-321229807-87ca99d7-evt-001691,1686,1691,Claude Opus 4.8,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000254,decision,74,74,mock-321229807-87ca99d7-dec-000254,mock-321229807-87ca99d7-evt-001692,mock-321229807-87ca99d7-evt-001698,1692,1698,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> build_houses_or_hotel,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000255,decision,74,74,mock-321229807-87ca99d7-dec-000255,mock-321229807-87ca99d7-evt-001699,mock-321229807-87ca99d7-evt-001702,1699,1702,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000256,decision,75,75,mock-321229807-87ca99d7-dec-000256,mock-321229807-87ca99d7-evt-001710,mock-321229807-87ca99d7-evt-001713,1710,1713,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000257,decision,76,76,mock-321229807-87ca99d7-dec-000257,mock-321229807-87ca99d7-evt-001719,mock-321229807-87ca99d7-evt-001722,1719,1722,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000258,decision,77,77,mock-321229807-87ca99d7-dec-000258,mock-321229807-87ca99d7-evt-001730,mock-321229807-87ca99d7-evt-001734,1730,1734,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000259,decision,77,77,mock-321229807-87ca99d7-dec-000259,mock-321229807-87ca99d7-evt-001735,mock-321229807-87ca99d7-evt-001739,1735,1739,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000260,decision,77,77,mock-321229807-87ca99d7-dec-000260,mock-321229807-87ca99d7-evt-001740,mock-321229807-87ca99d7-evt-001744,1740,1744,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000261,decision,77,77,mock-321229807-87ca99d7-dec-000261,mock-321229807-87ca99d7-evt-001745,mock-321229807-87ca99d7-evt-001749,1745,1749,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000262,decision,77,77,mock-321229807-87ca99d7-dec-000262,mock-321229807-87ca99d7-evt-001750,mock-321229807-87ca99d7-evt-001754,1750,1754,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000263,decision,77,77,mock-321229807-87ca99d7-dec-000263,mock-321229807-87ca99d7-evt-001755,mock-321229807-87ca99d7-evt-001759,1755,1759,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000264,decision,77,77,mock-321229807-87ca99d7-dec-000264,mock-321229807-87ca99d7-evt-001760,mock-321229807-87ca99d7-evt-001764,1760,1764,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000265,decision,77,77,mock-321229807-87ca99d7-dec-000265,mock-321229807-87ca99d7-evt-001765,mock-321229807-87ca99d7-evt-001772,1765,1772,Grok 4.3,TRADE_RESPONSE_DECISION -> accept_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000266,decision,77,77,mock-321229807-87ca99d7-dec-000266,mock-321229807-87ca99d7-evt-001773,mock-321229807-87ca99d7-evt-001777,1773,1777,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000267,decision,77,77,mock-321229807-87ca99d7-dec-000267,mock-321229807-87ca99d7-evt-001778,mock-321229807-87ca99d7-evt-001782,1778,1782,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000268,decision,77,77,mock-321229807-87ca99d7-dec-000268,mock-321229807-87ca99d7-evt-001783,mock-321229807-87ca99d7-evt-001787,1783,1787,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000269,decision,77,77,mock-321229807-87ca99d7-dec-000269,mock-321229807-87ca99d7-evt-001788,mock-321229807-87ca99d7-evt-001792,1788,1792,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000270,decision,77,77,mock-321229807-87ca99d7-dec-000270,mock-321229807-87ca99d7-evt-001793,mock-321229807-87ca99d7-evt-001797,1793,1797,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000271,decision,77,77,mock-321229807-87ca99d7-dec-000271,mock-321229807-87ca99d7-evt-001798,mock-321229807-87ca99d7-evt-001802,1798,1802,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000272,decision,77,77,mock-321229807-87ca99d7-dec-000272,mock-321229807-87ca99d7-evt-001803,mock-321229807-87ca99d7-evt-001806,1803,1806,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000273,decision,78,78,mock-321229807-87ca99d7-dec-000273,mock-321229807-87ca99d7-evt-001811,mock-321229807-87ca99d7-evt-001814,1811,1814,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000274,decision,79,79,mock-321229807-87ca99d7-dec-000274,mock-321229807-87ca99d7-evt-001819,mock-321229807-87ca99d7-evt-001822,1819,1822,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000275,decision,80,80,mock-321229807-87ca99d7-dec-000275,mock-321229807-87ca99d7-evt-001827,mock-321229807-87ca99d7-evt-001832,1827,1832,Gemini 3.1 Pro Preview,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000276,decision,80,80,mock-321229807-87ca99d7-dec-000276,mock-321229807-87ca99d7-evt-001833,mock-321229807-87ca99d7-evt-001839,1833,1839,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> build_houses_or_hotel,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000277,decision,80,80,mock-321229807-87ca99d7-dec-000277,mock-321229807-87ca99d7-evt-001840,mock-321229807-87ca99d7-evt-001843,1840,1843,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000278,decision,81,81,mock-321229807-87ca99d7-dec-000278,mock-321229807-87ca99d7-evt-001851,mock-321229807-87ca99d7-evt-001854,1851,1854,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000279,decision,82,82,mock-321229807-87ca99d7-dec-000279,mock-321229807-87ca99d7-evt-001862,mock-321229807-87ca99d7-evt-001866,1862,1866,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000280,decision,82,82,mock-321229807-87ca99d7-dec-000280,mock-321229807-87ca99d7-evt-001867,mock-321229807-87ca99d7-evt-001871,1867,1871,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000281,decision,82,82,mock-321229807-87ca99d7-dec-000281,mock-321229807-87ca99d7-evt-001872,mock-321229807-87ca99d7-evt-001877,1872,1877,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000282,decision,82,82,mock-321229807-87ca99d7-dec-000282,mock-321229807-87ca99d7-evt-001878,mock-321229807-87ca99d7-evt-001882,1878,1882,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000283,decision,82,82,mock-321229807-87ca99d7-dec-000283,mock-321229807-87ca99d7-evt-001883,mock-321229807-87ca99d7-evt-001887,1883,1887,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000284,decision,82,82,mock-321229807-87ca99d7-dec-000284,mock-321229807-87ca99d7-evt-001888,mock-321229807-87ca99d7-evt-001892,1888,1892,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000285,decision,82,82,mock-321229807-87ca99d7-dec-000285,mock-321229807-87ca99d7-evt-001893,mock-321229807-87ca99d7-evt-001900,1893,1900,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> accept_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000286,decision,82,82,mock-321229807-87ca99d7-dec-000286,mock-321229807-87ca99d7-evt-001901,mock-321229807-87ca99d7-evt-001906,1901,1906,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000287,decision,82,82,mock-321229807-87ca99d7-dec-000287,mock-321229807-87ca99d7-evt-001907,mock-321229807-87ca99d7-evt-001911,1907,1911,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000288,decision,82,82,mock-321229807-87ca99d7-dec-000288,mock-321229807-87ca99d7-evt-001912,mock-321229807-87ca99d7-evt-001916,1912,1916,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000289,decision,82,82,mock-321229807-87ca99d7-dec-000289,mock-321229807-87ca99d7-evt-001917,mock-321229807-87ca99d7-evt-001920,1917,1920,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000290,decision,83,83,mock-321229807-87ca99d7-dec-000290,mock-321229807-87ca99d7-evt-001926,mock-321229807-87ca99d7-evt-001932,1926,1932,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> build_houses_or_hotel,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000291,decision,83,83,mock-321229807-87ca99d7-dec-000291,mock-321229807-87ca99d7-evt-001933,mock-321229807-87ca99d7-evt-001936,1933,1936,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000292,decision,84,84,mock-321229807-87ca99d7-dec-000292,mock-321229807-87ca99d7-evt-001943,mock-321229807-87ca99d7-evt-001949,1943,1949,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> build_houses_or_hotel,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000293,decision,84,84,mock-321229807-87ca99d7-dec-000293,mock-321229807-87ca99d7-evt-001950,mock-321229807-87ca99d7-evt-001953,1950,1953,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000294,decision,85,85,mock-321229807-87ca99d7-dec-000294,mock-321229807-87ca99d7-evt-001958,mock-321229807-87ca99d7-evt-001961,1958,1961,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000295,decision,86,86,mock-321229807-87ca99d7-dec-000295,mock-321229807-87ca99d7-evt-001970,mock-321229807-87ca99d7-evt-001974,1970,1974,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000296,decision,86,86,mock-321229807-87ca99d7-dec-000296,mock-321229807-87ca99d7-evt-001975,mock-321229807-87ca99d7-evt-001979,1975,1979,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000297,decision,86,86,mock-321229807-87ca99d7-dec-000297,mock-321229807-87ca99d7-evt-001980,mock-321229807-87ca99d7-evt-001984,1980,1984,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000298,decision,86,86,mock-321229807-87ca99d7-dec-000298,mock-321229807-87ca99d7-evt-001985,mock-321229807-87ca99d7-evt-001989,1985,1989,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000299,decision,86,86,mock-321229807-87ca99d7-dec-000299,mock-321229807-87ca99d7-evt-001990,mock-321229807-87ca99d7-evt-001994,1990,1994,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000300,decision,86,86,mock-321229807-87ca99d7-dec-000300,mock-321229807-87ca99d7-evt-001995,mock-321229807-87ca99d7-evt-001999,1995,1999,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000301,decision,86,86,mock-321229807-87ca99d7-dec-000301,mock-321229807-87ca99d7-evt-002000,mock-321229807-87ca99d7-evt-002004,2000,2004,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000302,decision,86,86,mock-321229807-87ca99d7-dec-000302,mock-321229807-87ca99d7-evt-002005,mock-321229807-87ca99d7-evt-002009,2005,2009,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000303,decision,86,86,mock-321229807-87ca99d7-dec-000303,mock-321229807-87ca99d7-evt-002010,mock-321229807-87ca99d7-evt-002014,2010,2014,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000304,decision,86,86,mock-321229807-87ca99d7-dec-000304,mock-321229807-87ca99d7-evt-002015,mock-321229807-87ca99d7-evt-002019,2015,2019,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000305,decision,86,86,mock-321229807-87ca99d7-dec-000305,mock-321229807-87ca99d7-evt-002020,mock-321229807-87ca99d7-evt-002024,2020,2024,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000306,decision,86,86,mock-321229807-87ca99d7-dec-000306,mock-321229807-87ca99d7-evt-002025,mock-321229807-87ca99d7-evt-002029,2025,2029,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000307,decision,86,86,mock-321229807-87ca99d7-dec-000307,mock-321229807-87ca99d7-evt-002030,mock-321229807-87ca99d7-evt-002034,2030,2034,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
